"88147"|"T150809"|932.00|400.00
"88147"|"T150810"|932.00|400.00
"88147"|"T150811"|932.00|400.00
"88147"|"T150812"|932.00|400.00
"88147"|"T150813"|1095.00|800.00
"88147"|"T150814"|1095.00|800.00
"88147"|"T150815"|932.00|400.00
"88147"|"T150816"|932.00|400.00
"88147"|"T150817"|932.00|400.00
"88147"|"T150818"|932.00|400.00
"88147"|"T150819"|932.00|400.00
"88147"|"T150820"|932.00|400.00
"88147"|"T150821"|932.00|400.00
"88147"|"T150822"|932.00|400.00
"88147"|"T150823"|932.00|400.00
"88147"|"T150824"|932.00|400.00
"88147"|"T150825"|1095.00|800.00
"88147"|"T150826"|932.00|400.00
"88147"|"T150827"|932.00|400.00
"88147"|"T150828"|932.00|400.00
"88147"|"T150829"|932.00|400.00
"88147"|"T150830"|932.00|400.00
"88147"|"T150831"|932.00|400.00
"88147"|"T150832"|932.00|400.00
"88147"|"T150833"|932.00|400.00
"88147"|"T150835"|932.00|400.00
"88147"|"T150836"|1095.00|800.00
"88147"|"T150837"|1095.00|800.00
"88147"|"T150838"|932.00|400.00
"88147"|"T150839"|932.00|400.00
"88147"|"T150841"|932.00|400.00
"88147"|"T150842"|932.00|400.00
"88147"|"T150843"|932.00|400.00
"88147"|"T150844"|1095.00|800.00
"88147"|"T150845"|932.00|400.00
"88147"|"T150846"|932.00|400.00
"88147"|"T150848"|932.00|400.00
"88147"|"T150849"|932.00|400.00
"88147"|"T150850"|932.00|400.00
"88147"|"T150851"|932.00|400.00
"88147"|"T151001"|932.00|400.00
"88147"|"T151002"|932.00|400.00
"88147"|"T151003"|932.00|400.00
"88147"|"T151004"|932.00|400.00
"88147"|"T151005"|932.00|400.00
"88147"|"T151201"|1195.00|0.00
"88147"|"T151303"|1134.00|800.00
"88147"|"T151312"|1134.00|800.00
"88147"|"T160209"|1095.00|800.00
"88147"|"T160213"|1095.00|800.00
"88147"|"T160226"|1095.00|800.00
"88147"|"T160242"|1095.00|800.00
"88147"|"T160601"|932.00|500.00
"88147"|"T160602"|932.00|500.00
"88147"|"T160603"|932.00|500.00
"88147"|"T160604"|932.00|500.00
"88147"|"T160605"|932.00|500.00
"88147"|"T160606"|932.00|500.00
"88147"|"T160607"|932.00|500.00
"88147"|"T160608"|932.00|500.00
"88147"|"T160609"|932.00|500.00
"88147"|"T160610"|932.00|500.00
"88147"|"T160611"|932.00|500.00
"88147"|"T160612"|932.00|500.00
"88147"|"T160613"|932.00|500.00
"88147"|"T160614"|932.00|500.00
"88147"|"T160615"|932.00|500.00
"88147"|"T160616"|932.00|500.00
"88147"|"T160617"|932.00|500.00
"88147"|"T160618"|932.00|500.00
"88147"|"T160619"|932.00|500.00
"88147"|"T160620"|932.00|500.00
"88147"|"T160621"|932.00|500.00
"88147"|"T160622"|932.00|500.00
"88147"|"T160623"|932.00|500.00
"88147"|"T160624"|932.00|500.00
"88147"|"T160625"|932.00|500.00
"88147"|"T160626"|932.00|500.00
"88147"|"T160627"|932.00|500.00
"88147"|"T160628"|932.00|500.00
"88147"|"T160629"|932.00|500.00
"88147"|"T160630"|932.00|500.00
"88147"|"T160631"|932.00|500.00
"88147"|"T160632"|932.00|500.00
"88147"|"T160633"|932.00|500.00
"88147"|"T160634"|932.00|500.00
"88147"|"T160635"|932.00|500.00
"88147"|"T160636"|932.00|500.00
"88147"|"T160637"|932.00|500.00
"88147"|"T160638"|932.00|500.00
"88147"|"T160639"|932.00|500.00
"88147"|"T160640"|932.00|500.00
"88147"|"T160641"|932.00|500.00
"88147"|"T160642"|932.00|500.00
"88147"|"T160643"|932.00|500.00
"88147"|"T160644"|932.00|500.00
"88147"|"T160645"|932.00|500.00
"88147"|"T160646"|932.00|500.00
"88147"|"T160647"|932.00|500.00
"88147"|"T160648"|932.00|500.00
"88147"|"T160649"|932.00|500.00
"88147"|"T160650"|932.00|500.00
"88147"|"T160651"|932.00|500.00
"88147"|"T160652"|932.00|500.00
"88147"|"T160653"|932.00|500.00
"88147"|"T160654"|932.00|500.00
"88147"|"T160655"|932.00|500.00
"88147"|"T160656"|932.00|500.00
"88147"|"T160657"|932.00|500.00
"88147"|"T160658"|932.00|500.00
"88147"|"T160660"|932.00|500.00
"88147"|"T160661"|932.00|500.00
"88147"|"T160662"|932.00|500.00
"88147"|"T160663"|932.00|500.00
"88147"|"T160664"|932.00|500.00
"88147"|"T160665"|932.00|500.00
"88147"|"T160666"|932.00|500.00
